"gene","original_logFC","original_adj.P.Val","adjusted_logFC","AveExpr","t","adjusted_P.Value","adjusted_adj.P.Val","B","original_sig","adjusted_sig","classification"
"ABCA2",1.19151890290825,0.000240384513466825,-0.661656154960478,9.75380624965,-1.07543903078139,0.289179132804555,0.579160426865157,-5.58897063815815,TRUE,FALSE,"attenuated"
"ABCA3",1.29525823791056,2.05235013475189e-07,0.116813636799045,8.79312152775,0.287718284803047,0.775176615514706,0.885740876599988,-6.10663637868814,TRUE,FALSE,"attenuated"
"ABCA4",-0.566961234461833,6.82332549577319e-05,-0.498224378093443,5.701971250625,-1.55772653699386,0.127855840603822,0.413336941414743,-4.99616231133536,FALSE,FALSE,"neither"
"ABCA5",-0.0705805376383957,0.606039451583779,-0.197879089154933,6.00765938835,-0.573854943862714,0.56955712376374,0.766854666097098,-5.98640612578399,FALSE,FALSE,"neither"
"ABCA6",1.41099004364611,0.000107621535624781,-0.405461236662723,8.434427867175,-0.539657277694981,0.592684250015469,0.779509122145583,-6.00492272495547,TRUE,FALSE,"attenuated"
"ABCA7",-0.174429621582882,0.0873616407540923,0.185039646760601,7.36072337095,0.837178479366206,0.407887042900234,0.664076350867895,-5.80677679923188,FALSE,FALSE,"neither"
"ABCA8",1.72994596900386,3.77941169374945e-07,0.514561729651422,10.2713475899,0.775962930818587,0.442729743951963,0.687212394613396,-5.85432744226804,TRUE,FALSE,"attenuated"
"ABCA9",0.183222114454128,0.502449448511924,-1.13904119040666,7.60230813805,-1.71418867197555,0.0949067144777508,0.361756169923112,-4.7628600572287,FALSE,FALSE,"neither"
"ABCB1",-0.688651197768695,0.000600237874853782,-1.18917815255694,7.126362289975,-2.52682934140747,0.0159415248584417,0.148274150696231,-3.26989259138402,FALSE,FALSE,"neither"
"ABCB10",0.06303484780031,0.410407395516648,0.00754173439376723,7.693351038825,0.0371352613343018,0.970577529833636,0.985917279508544,-6.14652064350803,FALSE,FALSE,"neither"
"ABCB11",-0.460707537536621,0.00272484360671287,-0.338077693578194,4.569383558975,-0.858501307821658,0.396173436539334,0.65743088568795,-5.78938529555191,FALSE,FALSE,"neither"
"ABCB4",1.04483646259059,8.18495093033955e-06,1.31198464002791,7.385675930475,2.67743781716909,0.011017075083894,0.120978375826182,-2.94784639984344,TRUE,FALSE,"attenuated"
"ABCB5",0.443832521016962,0.0459657194024827,0.831888171302358,5.3829235911,1.61990793903183,0.11379171324461,0.393177030329531,-4.9057397613771,FALSE,FALSE,"neither"
"ABCB6",-0.215843702148803,0.0242385180848605,-0.368509021918176,7.8845727995,-1.50325771202002,0.141292024406879,0.431565950682436,-5.07282920726253,FALSE,FALSE,"neither"
"ABCB7",0.902541550949117,1.51536216718334e-05,1.2799051483095,8.319220706275,2.97665895579265,0.00512768859216048,0.0784060509032631,-2.27286389777777,FALSE,FALSE,"neither"
"ABCB8",0.132953577333848,0.188027493751699,0.470823537336856,8.059797400075,1.86538250214985,0.0701020393932668,0.314696408965422,-4.51955837977647,FALSE,FALSE,"neither"
"ABCB9",-0.110131314038551,0.288504497107451,-0.0705627029716849,6.344075573925,-0.257593136153763,0.798154538862873,0.898371019773684,-6.11467870891383,FALSE,FALSE,"neither"
"ABCC1",-0.0542213376568981,0.698283481891928,0.614677346785221,8.545305252575,1.85034062433542,0.0723061366102111,0.319204000651017,-4.54457572682219,FALSE,FALSE,"neither"
"ABCC10",0.103470415103318,0.194206655114657,0.255836579169252,7.978411677175,1.36396128419949,0.180850457938324,0.479161533349493,-5.25790999050494,FALSE,FALSE,"neither"
"ABCC11",-0.409034072451811,0.00203384119731868,-0.526762012411578,6.616965274125,-1.54222410062231,0.131575907426321,0.419030936203508,-5.01822878568804,FALSE,FALSE,"neither"
"ABCC12",-0.607824777396299,0.000470194677660162,-0.603176713326955,5.672350711925,-1.4554344157082,0.154027768119517,0.448268922736814,-5.13817521561579,FALSE,FALSE,"neither"
"ABCC2",-0.487550459974557,0.000108404810622435,-0.281934532251497,5.976483283375,-0.949059227190151,0.348779806902772,0.622287530272985,-5.71091666658284,FALSE,FALSE,"neither"
"ABCC3",0.208126310345415,0.241326501965851,1.37114178771053,7.4370031689,3.64306047713031,0.000825081249724307,0.0287666154833457,-0.630093871286664,FALSE,TRUE,"adjusted-only"
"ABCC4",0.286296231738628,0.142946288288674,0.458324310331395,7.73666272485,0.86151622860709,0.394533103875501,0.655713564545817,-5.7868938271927,FALSE,FALSE,"neither"
"ABCC5",0.268589304548191,0.0229987083587272,0.453026777983215,7.8155571178,1.56681152212758,0.12571680026378,0.410557993775119,-4.98314221886394,FALSE,FALSE,"neither"
"ABCC6",-0.340782843647647,0.00521734007785927,-0.340562698192326,7.4914963242,-1.17439646805537,0.247778687882782,0.543826358914864,-5.48355780000459,FALSE,FALSE,"neither"
"ABCC8",-0.334903546809558,0.000837065039642484,-0.673289630359359,7.075091204,-2.84302472778283,0.00724478700924489,0.0956841991586856,-2.57936039997028,FALSE,FALSE,"neither"
"ABCC9",-1.9770294602074,2.40704549008579e-08,-2.42881911373866,6.3407823207,-4.60752012816098,4.75633476081795e-05,0.00698482502515906,1.9778105165208,TRUE,TRUE,"retained"
"ABCD1",0.387975581320742,0.00729966027016442,0.817832134589241,8.320500630275,2.57099611304875,0.014319889651661,0.139323440698473,-3.1767244198675,FALSE,FALSE,"neither"
"ABCD2",-0.842714357241324,2.9336642147155e-06,-1.63764931332164,5.063511252525,-4.58334130780559,5.11932661721175e-05,0.00698485760811379,1.91028645046568,FALSE,TRUE,"adjusted-only"
"ABCD3",1.64254200263531,1.18122641838271e-08,0.625348490101997,9.211195780525,1.3406916201726,0.188238905959325,0.486237486830123,-5.28725429891606,TRUE,FALSE,"attenuated"
"ABCD4",0.497606782757905,3.22895241255211e-06,0.224826404563058,8.222851464675,1.02797277928639,0.310660745694363,0.594623815463595,-5.63646413557382,FALSE,FALSE,"neither"
"ABCE1",0.627576342333851,0.0183285586398253,0.679544151102428,8.0509592953,1.1984883886538,0.238388715900141,0.535394749118863,-5.45659290980414,FALSE,FALSE,"neither"
"ABCF1",0.0858156484286816,0.477063219770629,0.507028817457362,9.928778487575,1.66618482811575,0.104153020444741,0.37614913261077,-4.83644479910439,FALSE,FALSE,"neither"
"ABCF2-H2BK1",0.28754679596608,0.0722462145884182,0.507052448020443,8.929791910975,1.30500506944489,0.199993049466517,0.49942851486783,-5.33137265739917,FALSE,FALSE,"neither"
"ABCF3",0.82558797061604,1.38415892469163e-05,0.808897804924755,8.9194944526,1.90534154388225,0.0645723213626308,0.302039657903863,-4.45250396063838,FALSE,FALSE,"neither"
"ABCG1",0.484623542165,0.0468785414135402,1.46562287500057,8.0484257819,2.6096080680456,0.0130292716546157,0.132880177418505,-3.0944374174443,FALSE,FALSE,"neither"
"ABCG2",0.581343875235929,0.00710242055226986,-0.716224692261784,7.56681446465,-1.53496354783401,0.133346971055728,0.421825028749223,-5.02849654516854,FALSE,FALSE,"neither"
"ABCG4",-0.520776506791824,3.45263278508144e-05,-0.513091195548763,7.388854952825,-1.81083753243757,0.0783343543626834,0.331084087034545,-4.60932931883089,FALSE,FALSE,"neither"
"ABCG5",-0.487755868733229,0.000148062527877676,-0.451453769905809,5.670254419675,-1.46238191660068,0.15212328593439,0.445193767720168,-5.12879849521855,FALSE,FALSE,"neither"
"ABCG8",-0.522232058671549,0.000279634406436673,-0.205414069599041,6.504678780575,-0.5972352675301,0.554007741584135,0.756885796182157,-5.97310432572254,FALSE,FALSE,"neither"
"ABHD1",0.0575425617193526,0.565073411519189,-0.274596793921858,7.0870637147,-1.12061006676372,0.269701468301125,0.563746062724556,-5.54193280519297,FALSE,FALSE,"neither"
"ABHD10",0.468366253244411,0.00751936674276282,0.333050407645195,7.89264602415,0.81503709721163,0.420295006312498,0.670850726566878,-5.82437061443022,FALSE,FALSE,"neither"
"ABHD12",0.795567447281421,2.40473612464951e-05,0.773790444523619,10.114227709175,1.79539507458747,0.0808069583403389,0.335865429148811,-4.63433703506474,FALSE,FALSE,"neither"
"ABHD12B",0.276327087569007,0.0893784587111865,-0.184539404000825,6.67130041625,-0.46683639871903,0.643369251230949,0.809821271998816,-6.04061864070073,FALSE,FALSE,"neither"
"ABHD13",0.34808941578412,0.00570981373926461,0.365488064081621,8.479103575625,1.15893975034279,0.253944583449419,0.548912049147588,-5.500590422209,FALSE,FALSE,"neither"
"ABHD14A-ACY1",0.292094078596765,0.0185777100241281,-0.135684143606046,8.993939024025,-0.454493007176714,0.652140640613773,0.814083496906236,-6.04616669733914,FALSE,FALSE,"neither"
"ABHD14B",0.138253848090983,0.146831225449598,0.558279356868834,8.599788587825,2.28105182832775,0.0284198054860995,0.200675790327275,-3.76705445484729,FALSE,FALSE,"neither"
"ABHD15",0.398320709428683,0.000160277805646492,0.450508292101018,8.457656516075,1.96154257706937,0.0574011784652268,0.287969780094224,-4.35609264777383,FALSE,FALSE,"neither"
"ABHD16A",0.550389461549731,2.53182075417611e-05,0.538266822204792,8.710606937675,2.09695159170789,0.0429168443182037,0.246711690767478,-4.11484216509873,FALSE,FALSE,"neither"
"ABHD16B",-0.114523818660752,0.261322271304488,0.00215169523040295,7.908666188425,0.00848535331322632,0.993275512376015,0.997469916250651,-6.14716175761728,FALSE,FALSE,"neither"
"ABHD17A",-0.589014317424052,0.000144394853404351,-0.394295491526708,9.150376416275,-1.12914559631611,0.26614197420054,0.559873988354594,-5.53283162635512,FALSE,FALSE,"neither"
"ABHD17B",-0.0813087605512717,0.43722290048979,-0.197761793673815,7.344422917675,-0.724085481329758,0.473590123258786,0.70775926760963,-5.89190175149163,FALSE,FALSE,"neither"
"ABHD17C",-0.3227572990239,7.37585092246833e-06,-0.49036098028358,8.47802458635,-2.98570795292539,0.00500304933472566,0.0774043204215412,-2.25122339735409,FALSE,FALSE,"neither"
"ABHD2",0.556814362078644,0.00157990362203111,0.315524180158056,10.029001553325,0.717919102675587,0.477340542501523,0.709684989885445,-5.89619834043633,FALSE,FALSE,"neither"
"ABHD3",0.688443293753279,3.11503804659626e-06,0.816400838198044,7.343859953675,2.63187060681448,0.0123342558893484,0.128057511114817,-3.04660027630659,FALSE,FALSE,"neither"
"ABHD4",1.06907900269314,1.70443058967653e-07,0.714709401018161,9.368859543425,1.68497154913766,0.100458104963443,0.369876983029144,-4.80787342337674,TRUE,FALSE,"attenuated"
"ABHD5",-0.0449804248242085,0.821448663164323,-0.579553625339454,9.1542765401,-1.21255788991212,0.233026370720409,0.531090484261902,-5.44061302446692,FALSE,FALSE,"neither"
"ABHD6",1.01433885780725,1.09577013944228e-06,0.326847276151359,9.15410086035,0.803842479166804,0.426650432367019,0.67522136195595,-5.83309816871253,TRUE,FALSE,"attenuated"
"ABHD8",-0.0355203047887427,0.695048795384926,0.228079271043376,7.673302161925,1.02770010315256,0.310787314801722,0.59473468701096,-5.63673108690704,FALSE,FALSE,"neither"
"ABI1",0.590637165535853,0.00212755893976116,0.268648761289028,9.193305869375,0.549321571564603,0.586103172636085,0.77536649815155,-5.99980322114206,FALSE,FALSE,"neither"
"ABI2",0.420243071498074,0.00565871317216896,-0.220627028096731,9.4707084788,-0.623609943527193,0.53672949219104,0.746344122316843,-5.95747550965926,FALSE,FALSE,"neither"
"ABI3",1.16923882887664,4.38530525834303e-07,1.76082184218848,9.211217362725,4.00249095007707,0.000291372376332445,0.017290755264002,0.317493844555171,TRUE,TRUE,"retained"
"ABI3BP",0.0739903153878228,0.808532424373691,0.70560242745618,9.0364584025,0.910008832870247,0.368740243271716,0.637169020284433,-5.74567279262977,FALSE,FALSE,"neither"
"ABITRAM",0.0719653456584437,0.714894936036587,0.314445206406839,7.4646067729,0.634868996148334,0.529441771198133,0.741586533935918,-5.9506011497328,FALSE,FALSE,"neither"
"ABL1",0.00272953041172386,0.987243787458041,0.22417055609219,9.962501068975,0.579218199090487,0.565971118718081,0.764928441240692,-5.98340084953883,FALSE,FALSE,"neither"
"ABL2",0.91439320405166,0.000409118283244507,1.82957862976962,9.909966245175,3.1446538184191,0.00328356394269608,0.0607931114959464,-1.87535709568943,FALSE,FALSE,"neither"
"ABLIM1",-0.0942046869020796,0.765268000593868,-1.98714422272146,9.247277096175,-3.35888467341726,0.00183178194935091,0.0437205476836812,-1.35130471577795,FALSE,TRUE,"adjusted-only"
"ABLIM2",-0.506235345836542,1.22421447967989e-05,-0.414919247508165,7.65567534055,-1.81308630394464,0.0779674588547577,0.330618881924368,-4.60563342080197,FALSE,FALSE,"neither"
"ABLIM3",0.992473495410179,3.56970138645639e-08,0.45882609793185,10.087212212975,1.42839060988699,0.161604138960996,0.45816042537895,-5.17429381163187,FALSE,FALSE,"neither"
"ABO",-0.347550546867385,0.00148618532778057,-0.134980072252024,7.38131913175,-0.508328868542016,0.614254076343866,0.792361693954181,-6.02090605283108,FALSE,FALSE,"neither"
"ABR",0.457942100709332,0.01687449125278,0.559649292594325,9.560193690175,1.13103947839319,0.26535613976945,0.559106419008394,-5.53080407488013,FALSE,FALSE,"neither"
"ABRA",-0.466636912655357,8.3702286157524e-05,-0.118549155775455,6.04839088235,-0.44675066305467,0.657668800344331,0.817626988977369,-6.04957122224782,FALSE,FALSE,"neither"
"ABRACL",0.0747381515096413,0.676574430200959,1.55639296041165,7.7704111533,4.16297592501375,0.000181311485876226,0.0131454620387583,0.751072897831295,FALSE,TRUE,"adjusted-only"
"ABRAXAS1",0.469118464460292,0.00961577641046145,0.342655708443152,6.80636024105,0.776806357871005,0.442238067702733,0.687191489623301,-5.85369581691093,FALSE,FALSE,"neither"
"ABRAXAS2",0.790796271922131,4.16836593742951e-06,0.668128217911943,9.018442687,1.87043911245942,0.0693929664843693,0.313285283399808,-4.51118628677044,FALSE,FALSE,"neither"
"ABT1",0.0698492872482683,0.54717800668327,0.11301132418623,7.6318788908,0.376050064574508,0.709039070085766,0.845113672479735,-6.07796597993467,FALSE,FALSE,"neither"
"ABTB1",-0.299322831137239,0.0367437702599369,-0.275222028235785,8.504685236475,-0.818346142674216,0.418427530871735,0.669796059294938,-5.82176855659754,FALSE,FALSE,"neither"
"ABTB2",0.0685128211410966,0.767168265440145,-1.21360771780691,7.678800116875,-2.38701977537191,0.022239623574164,0.176289202787334,-3.55726409993931,FALSE,FALSE,"neither"
"ABTB3",-0.68775299086353,4.5555033582648e-08,-0.978190512246348,6.36616441895,-3.89096646564512,0.000403019056972216,0.0203009134279493,0.021243301910232,FALSE,FALSE,"neither"
"ACAA1",0.273859143916734,0.00984015813186757,-0.122933846625529,9.118426599775,-0.466433088275806,0.643650279947654,0.809871404943742,-6.04080656672267,FALSE,FALSE,"neither"
"ACAA2",0.465328723433307,0.0095918305120084,0.303497853056572,8.916636020975,0.660235835762559,0.513214364295019,0.732113155882447,-5.93467514138049,FALSE,FALSE,"neither"
"ACACA",0.230812350520434,0.141176387538333,-0.201467855801674,8.32502483895,-0.700506874005466,0.488013776617829,0.717359875459157,-5.90814616793544,FALSE,FALSE,"neither"
"ACACB",-0.129330419942171,0.599346487385468,-1.21562458751348,8.248011256975,-1.98242759780014,0.0549356033896119,0.280886437159987,-4.31979690879143,FALSE,FALSE,"neither"
"ACAD10",0.461250401893602,0.000651071407059681,0.591046563504229,7.292968217475,1.83277455152639,0.0749370009926233,0.325383566590604,-4.57351525634128,FALSE,FALSE,"neither"
"ACAD11",0.55567143776947,0.00582182059307141,0.04024240413295,7.254509253625,0.0859743208231546,0.931952930755184,0.966232643992987,-6.14357153882712,FALSE,FALSE,"neither"
"ACAD8",0.270028379075558,0.00153360418115072,0.102970337883156,8.20555813805,0.536547895589313,0.594803406830057,0.780343724303314,-6.00655646387289,FALSE,FALSE,"neither"
"ACAD9",0.546064676385505,0.00134965005990608,0.582895548561818,8.885015902175,1.45353764691111,0.154550410372959,0.449261786771117,-5.14072814915881,FALSE,FALSE,"neither"
"ACADL",-0.638844747164996,0.0219994439940813,-1.74480718051375,5.702365908025,-2.51982548747408,0.0162134521111219,0.150078364413206,-3.28456002165915,FALSE,FALSE,"neither"
"ACADM",0.616132783545108,0.0047966897957155,0.0987416434878955,9.4813834029,0.185853680976845,0.853580228138525,0.927383562463116,-6.13026111393391,FALSE,FALSE,"neither"
"ACADS",0.165555364690055,0.0387936405988941,0.281726024586834,8.111711284875,1.34386511368175,0.187205358269391,0.485177153468741,-5.2832816827188,FALSE,FALSE,"neither"
"ACADSB",0.659745968292213,0.0023519140267462,-0.598795119261211,7.639134657175,-1.27205061362937,0.21133535545947,0.510474654166817,-5.37115326590557,FALSE,FALSE,"neither"
"ACADVL",0.547398260942948,0.00229106096012217,0.348498490487509,10.3619140086,0.764957251505624,0.449175281524916,0.691371625334186,-5.86250856698972,FALSE,FALSE,"neither"
"ACAN",-0.445073904716265,0.000483251386384181,-0.166119347174499,6.457179052375,-0.554049894090513,0.582895419836684,0.773468844333454,-5.99726674418866,FALSE,FALSE,"neither"
"ACAP2",0.526214773240557,0.00291137531720687,0.35847125290483,8.8292045965,0.789453182699361,0.434904689872467,0.681593795401012,-5.84414540368283,FALSE,FALSE,"neither"
"ACAP3",-0.253912008820355,0.00724063981090189,-0.285109839103608,7.866933648375,-1.15703517820587,0.254700646338873,0.549638053713034,-5.50268260376563,FALSE,FALSE,"neither"
"ACAT1",0.995535171258292,5.57760524739151e-07,0.673475535414816,8.509919144575,1.88404242599828,0.0674786755705725,0.309268017096272,-4.48841985733161,FALSE,FALSE,"neither"
"ACAT2",0.0533082292498097,0.840576733635569,0.128227116282501,8.9541297379,0.266033988004913,0.79169798645846,0.895057265567443,-6.11251391690291,FALSE,FALSE,"neither"
"ACBD3",0.0813606231688517,0.475165413616156,0.368245120569467,10.234508739,1.21526057782466,0.231992913350957,0.530106364392785,-5.43753147255599,FALSE,FALSE,"neither"
"ACBD4",0.393385465302238,0.000164220865497465,-0.0286301125551131,8.3948738659,-0.127858246321264,0.898956114488285,0.950815378244653,-6.13917998336342,FALSE,FALSE,"neither"
"ACBD5",1.305939934367,2.14186151758646e-06,0.19959274509035,9.034719238075,0.358705510205852,0.721865309717412,0.85352999568634,-6.08419362901399,TRUE,FALSE,"attenuated"
"ACBD6",0.770214420457982,0.000322531198097256,1.0686927564077,8.868513580675,2.55560728756102,0.014867472817459,0.142003148938749,-3.20933268551361,FALSE,FALSE,"neither"
"ACBD7",-0.877011904204318,0.00035728611485576,-1.6070781475066,5.648200615125,-2.71009496978471,0.0101544503772953,0.11545690035287,-2.87638735894176,FALSE,FALSE,"neither"
"ACCS",-0.16002402603161,0.12586036828365,-0.298227187931813,7.4849855678,-1.27933018565795,0.20877493804293,0.508056383358201,-5.36245111676909,FALSE,FALSE,"neither"
"ACCSL",-0.484743381403238,0.000403174788065237,-0.267324281878416,5.7478570159,-0.793629759403971,0.432499006567009,0.680129121135596,-5.84095870690595,FALSE,FALSE,"neither"
"ACD",0.192224992634545,0.130237444568026,0.37630245679541,8.22283018105,1.18679277499559,0.242914879781531,0.539022798931281,-5.46974574591899,FALSE,FALSE,"neither"
"ACE",-0.359659841405549,0.000303358184612883,0.0623900086050522,6.847241943475,0.293860646004829,0.770512622747464,0.883239425868742,-6.10489010926924,FALSE,FALSE,"neither"
"ACE2",-0.852983428921354,1.56167760217389e-06,-0.918635720390334,5.670608206925,-2.41081598463391,0.02102920756024,0.171722011594646,-3.50916991954799,FALSE,FALSE,"neither"
"ACER1",-0.33644261253508,0.00285941164008485,-0.0218004915705672,6.8712873062,-0.0775873731571774,0.938576476790988,0.970325124142485,-6.14424436402316,FALSE,FALSE,"neither"
"ACER2",-0.142800215907475,0.272686438167784,0.757009335611957,6.632922175025,2.65949921807547,0.0115177755876197,0.123520199213764,-2.9867846942681,FALSE,FALSE,"neither"
"ACER3",0.597842576459522,0.00280564028650065,0.207617781532666,8.220829123225,0.437484991247076,0.664316673414933,0.821867133223768,-6.05356402877441,FALSE,FALSE,"neither"
"ACHE",0.121273043667696,0.50089349364409,0.740882111752801,7.141474379825,1.93192999503632,0.0610957004815483,0.29540831297977,-4.40720975954546,FALSE,FALSE,"neither"
"ACIN1",0.380966851518121,0.0160901747259801,0.637932057689719,8.97476339055,1.6652102961942,0.104363569592394,0.376404621345508,-4.83794563525432,FALSE,FALSE,"neither"
"ACKR1",-1.17395083344101,3.13276102983376e-07,-0.7205802695478,7.94275283145,-1.88785394156579,0.0669504900769857,0.308214158356538,-4.48201679012387,TRUE,FALSE,"attenuated"
"ACKR2",-0.349733922570546,0.00992787627132944,-0.428909602191097,6.87644378,-1.24945361137635,0.219388320127368,0.518799442755782,-5.39789461755785,FALSE,FALSE,"neither"
"ACKR3",0.131061656835005,0.470099306794133,0.141799377686653,6.1510322933,0.322170134273309,0.74914702399008,0.869979842915568,-6.09635634842385,FALSE,FALSE,"neither"
"ACKR4",-0.226991902117193,0.0633520025176385,0.0852288293807675,4.088897495475,0.272432702033431,0.786812252480015,0.892304772323352,-6.11082721308889,FALSE,FALSE,"neither"
"ACLY",0.476722672837317,0.0192224471732827,0.991435296606818,10.66646415285,2.31481122612473,0.0263080405065079,0.19202431587901,-3.70109022606189,FALSE,FALSE,"neither"
"ACMSD",-0.467354494754818,0.000479464431185636,-0.354275141194314,5.703654271975,-1.11734891289147,0.271085677696183,0.564214944317972,-5.54538145674786,FALSE,FALSE,"neither"
"ACO1",0.0131806195227462,0.93438073935988,0.0758022922406549,9.435398056425,0.233790116339592,0.816442564521711,0.907577415834758,-6.1204062564609,FALSE,FALSE,"neither"
"ACO2",0.385593195637627,0.0471985973249455,-0.186713576262529,10.01044865995,-0.4025635193014,0.689598471432686,0.834860777823348,-6.06788271201856,FALSE,FALSE,"neither"
"ACOT1",-0.245588269967616,0.0148819167578502,-0.00184359681306013,8.00793554075,-0.00714816534651343,0.994335195282497,0.99779014731614,-6.14717201191891,FALSE,FALSE,"neither"
"ACOT11",-0.0396902066322271,0.76364158230887,-0.0764931199161044,6.735094732925,-0.275576978348253,0.784414004800945,0.891007923644102,-6.10998413586506,FALSE,FALSE,"neither"
"ACOT12",-0.374556730567463,0.0076174098612621,-0.383268572014642,5.5839471805,-1.06027017723927,0.295931559056904,0.584976278272648,-5.60436343798883,FALSE,FALSE,"neither"
"ACOT13",0.684600848882809,0.000759551970423997,0.423492139722309,9.55224650565,0.863700443855561,0.39334741049833,0.654828910691859,-5.78508360654257,FALSE,FALSE,"neither"
"ACOT2",0.0608062290408657,0.384121814335189,-0.0448645697779891,8.31669920595,-0.263819319921,0.793388387159055,0.895725405831783,-6.11308994725253,FALSE,FALSE,"neither"
"ACOT4",1.0238400889283,3.39782670263055e-06,0.773625668751438,7.013909420725,1.55394415363346,0.12875713802809,0.415040409747644,-5.00156530381496,TRUE,FALSE,"attenuated"
"ACOT6",-0.36119215165613,0.0264870630592403,-0.42292861568317,6.08748937785,-0.979630297031848,0.333665608972861,0.612149993349454,-5.68273576688027,FALSE,FALSE,"neither"
"ACOT7",0.242139694101775,0.00311584193308062,0.709048369248094,8.995790333625,3.74210074064493,0.000620290067508954,0.0245396947255597,-0.371291263259864,FALSE,FALSE,"neither"
"ACOT8",0.524263654821127,0.000948115424508904,0.0579719912190962,9.09619440615,0.152997185167612,0.879236387034966,0.941445227370815,-6.13571810335293,FALSE,FALSE,"neither"
"ACOT9",0.508545666612186,0.000224275174267377,1.05912098146171,9.2128102685,3.53677542505661,0.00111366997158988,0.0336196398392152,-0.902151138588573,FALSE,TRUE,"adjusted-only"
"ACOX1",0.579088013994605,0.00127317866011935,-0.0315618486533762,9.3479376545,-0.0743131857011499,0.941163696130884,0.97142763182553,-6.14448826855676,FALSE,FALSE,"neither"
"ACOX2",0.688945761920587,0.000165420951186009,-0.0775713018219653,8.0465105231,-0.221515843469086,0.825915491312173,0.913486769033237,-6.12314305782567,FALSE,FALSE,"neither"
"ACOX3",0.111747199925986,0.326978798719405,0.00975073839545341,8.349550374375,0.0330087690008861,0.973845925318183,0.987928235695421,-6.14666260026766,FALSE,FALSE,"neither"
"ACOXL",-0.503601299485735,0.000391643222052515,-0.173629541467096,5.45500966605,-0.533090107622125,0.597176324287428,0.781325230085515,-6.00835057278099,FALSE,FALSE,"neither"
"ACP2",1.01959104658289,2.9240145853167e-07,1.33806966446563,9.662154177525,3.22168519731737,0.00266699615881622,0.0536744592798692,-1.68903481371564,TRUE,FALSE,"attenuated"
"ACP3",0.162015367828836,0.296366013580491,0.724113156595451,6.629676832275,1.95718548079473,0.0579440519938275,0.289118315882123,-4.36371790495161,FALSE,FALSE,"neither"
"ACP4",-0.322599861017729,0.00122242829039481,-0.0417769817023116,7.7584917184,-0.180971876072955,0.857380976416419,0.929789205292658,-6.13113947394356,FALSE,FALSE,"neither"
"ACP5",0.0285216264217443,0.926833211875419,1.4426859491221,7.49384721775,2.3567783026213,0.0238687463302565,0.182926862631881,-3.61788928315661,FALSE,FALSE,"neither"
"ACP6",1.14773551431997,8.77259608583465e-08,1.57438354018863,8.53588747975,3.50023758789599,0.00123574941386259,0.0353543110085053,-0.996012299095796,TRUE,TRUE,"retained"
"ACP7",-0.185903189114878,0.196952471617061,-0.29822712310681,6.53506301415,-0.868743060782483,0.390618638736517,0.653154469943682,-5.78088764144578,FALSE,FALSE,"neither"
"ACR",-0.492883404661527,0.00029414890899543,-0.270606452762662,6.5886534155,-0.854935098902519,0.398119235917459,0.658673859813854,-5.79232152308197,FALSE,FALSE,"neither"
"ACRBP",-0.0540724619228969,0.622959403374676,0.267657627176765,7.42803929895,1.15509133679905,0.255485604199839,0.550149689272377,-5.50480663147757,FALSE,FALSE,"neither"
"ACRV1",-0.308458502153429,0.0370917381341646,-0.182451962170745,5.4541537548,-0.487497666475082,0.628797494645801,0.800044275440374,-6.03100833753382,FALSE,FALSE,"neither"
"ACSBG1",0.288180202076332,0.406923175545516,-1.31380140355439,7.423001600525,-1.51076192224524,0.139389525784405,0.428906788423033,-5.0624157506419,FALSE,FALSE,"neither"
"ACSBG2",-0.622987706714724,0.00171585021209855,-0.595995242120739,5.77775004855,-1.20139446942303,0.237273745048284,0.534200044402101,-5.45330630692021,FALSE,FALSE,"neither"
"ACSF2",0.183257789397072,0.296867437852636,-0.101043949940286,8.178486352975,-0.214298993539516,0.831497009719754,0.915735361918387,-6.12468385252933,FALSE,FALSE,"neither"
"ACSF3",0.311974332749423,0.00297073102769239,0.515172680026186,7.9030819836,1.93948254032657,0.0601300998485317,0.293668086295197,-4.39421012601817,FALSE,FALSE,"neither"
"ACSL1",0.115162281811875,0.734397117911166,-0.594386196029039,9.9092034408,-0.739821609142495,0.464102240011194,0.700671895484393,-5.88076901656403,FALSE,FALSE,"neither"
"ACSL3",0.13951752015806,0.566930985681347,0.611580563732144,8.77086057525,1.02509599102993,0.312009667033523,0.595889288036689,-5.63926644769424,FALSE,FALSE,"neither"
"ACSL4",0.201982668208172,0.29990895980056,1.17329410571149,8.564989219575,2.39166681432958,0.0219984040510143,0.175530499082782,-3.54789888638699,FALSE,FALSE,"neither"
"ACSL5",-0.122271277410947,0.392256867104007,0.367620625750543,7.519381230225,1.33912361023851,0.188740897911837,0.48668188675838,-5.28921601985746,FALSE,FALSE,"neither"
"ACSL6",-0.376058464891287,0.0154432966203234,-0.833569250518651,6.66413453835,-2.12347916371165,0.040501973198908,0.239581555878259,-4.06622504081566,FALSE,FALSE,"neither"
"ACSM1",-0.5167038209946,0.00577772030159517,-0.343258232708639,5.82553036375,-0.706081670060923,0.484583983881114,0.714434612957077,-5.90434983607285,FALSE,FALSE,"neither"
"ACSM2A",-0.626639117552811,0.00138962697669828,-0.635481713144278,5.6362939506,-1.32013409730838,0.194943504555967,0.494507546032176,-5.31280057618977,FALSE,FALSE,"neither"
