gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
CLINT1,-0.0652543792798745,9.08976776355,-0.581976832469072,0.563737325115834,0.603810135344738,-6.80136183043279
CYB5RL,-0.0463316842706227,6.68668239485,-0.581746243631054,0.563889771138198,0.603936087167482,-6.80149846159385
IQGAP1,0.0752931504872798,10.435489695425,0.580890344989473,0.564462835807231,0.604512485714938,-6.80199768185678
ZNF195,0.0482855068920589,7.898301751225,0.580799063814075,0.56452206177725,0.604538550551646,-6.80205290513793
TRPV3,-0.0641717267833446,6.554508928775,-0.580332057040543,0.564836201118038,0.604837578357023,-6.80232355100756
PTRH2,0.0570658879591388,8.9214597475,0.579973871189456,0.565073207885289,0.605053979252073,-6.80253521752572
TSHZ1,0.0758910104309951,7.832797204325,0.579070747727868,0.565679912260099,0.605666183863259,-6.80305891421382
ABCA5,-0.0705805376383957,6.00765938835,-0.578467509414454,0.566083195082299,0.606039451583779,-6.80341053669289
FAM222B,-0.047152707037009,8.5327193065,-0.578439860091926,0.566098485880369,0.606039451583779,-6.80343003065105
ZNF214,-0.0657987134456457,6.27890003675,-0.578242827955489,0.566232491167994,0.606139989155877,-6.80354241200984
HAUS5,0.0387499893824224,8.458009057425,0.57819480398416,0.566262358290359,0.606139989155877,-6.80357275980395
ZNF860,-0.0660257150077088,5.059283262925,-0.578033615549685,0.56637335450732,0.606211795290726,-6.80366322679431
EIF4E2,0.0970088792590591,10.207070004125,0.577994659447973,0.566399409381166,0.606211795290726,-6.80368590483234
RFX1,0.0646244700925225,8.011887606775,0.577807802110878,0.566523446905085,0.606307101968459,-6.80379566306569
RPS27A,-0.0279838488434852,12.18627222425,-0.577571449404095,0.566679310435184,0.606436455732514,-6.80393555487847
CD1D,0.0552502938681609,8.028366984925,0.577332356214072,0.566840693558513,0.606571699992708,-6.80407310647909
F2RL2,-0.124749981179645,5.99872186845,-0.576866252300004,0.567154376578438,0.606841407445426,-6.8043421469802
MTX1,-0.0352475473107159,9.143123548725,-0.576848939870818,0.567162776637735,0.606841407445426,-6.80435557678411
AFF1,-0.0748251627825702,9.27198026745,-0.575644589035053,0.567971358584435,0.607669035660106,-6.80505219652864
TBC1D2,0.0968711679236698,8.078148990175,0.575436624613393,0.568111594253917,0.607781546288318,-6.80517175644009
IER2,-0.11415612418581,9.841254203525,-0.575004116506302,0.568401340986504,0.608053984233495,-6.80542234074491
ANKRD30A,-0.0552799616329978,5.178037605675,-0.573312342798166,0.569533641959239,0.609191501051481,-6.80640258642529
POLR2A,0.0743033484549009,10.121214455425,0.573310717770121,0.569534990595221,0.609191501051481,-6.80640325179831
GTF3C4,0.0614467922498099,7.560086355675,0.573091787423198,0.569682392666667,0.609311554850194,-6.80652906225537
TMEM100,-0.181179320771008,5.737949998425,-0.572742511787493,0.569917631632088,0.609525535175955,-6.80672963793621
GDPD1,0.06189400903855,6.54063930015,0.572115075368556,0.570337153622201,0.609936567176788,-6.80709299995179
ICA1,-0.059879133583653,6.253674304275,-0.57072074277251,0.5712733234189,0.610900033831319,-6.8078955794349
TIGD5,-0.0465200173500389,7.568700412475,-0.570531723412761,0.571398636463071,0.610996332775816,-6.80800597333966
PDE4A,-0.0544687846360787,7.915985296475,-0.567826799632849,0.57321850754026,0.612904498251118,-6.80955545300418
CACNA2D1,0.125288660273712,7.019215262725,0.565906552890796,0.574512913121092,0.614250617545646,-6.81065026413214
PRPS2,-0.0669420721619076,8.514201930375,-0.562226146570705,0.576993552372748,0.616864775142829,-6.81274285217213
TYSND1,0.0387586664872792,8.269258113275,0.561949174247271,0.577178340668576,0.617024263502072,-6.81290199073828
SPSB2,0.0394210203076355,8.415694659575,0.560491705978845,0.578162665393299,0.618038412457439,-6.81372616286881
METTL25B,-0.0387057722428645,7.820456172175,-0.559429727101994,0.578880404993766,0.618767482433655,-6.81432536534487
SLC35G2,0.0510748089275248,7.4979133098,0.558813041748758,0.57929851015882,0.619176201827783,-6.81467163818941
SLC38A11,-0.0760275666322299,6.2180400249,-0.558163983684942,0.579739492675287,0.619609321475197,-6.81503487789049
COMMD5,0.0331018936291461,8.590711291625,0.557788614366315,0.579990405338665,0.619839258894066,-6.81524913246034
DOK3,-0.0789343054201996,7.935524404,-0.557635239785055,0.580097260167082,0.619915221965785,-6.81533213545504
DDX3X,0.0662989544371619,10.880676502175,0.556727931683337,0.580709978300025,0.620508177092771,-6.81584308341063
GPM6A,0.187151537723208,8.09610383035,0.556709735843271,0.580723748148284,0.620508177092771,-6.81585178187378
CRLS1,0.0662691372305337,7.690952316,0.556551214662524,0.580831086528972,0.620584601515231,-6.81594070211354
SRP19,-0.0468514410100198,9.530867604075,-0.556018489455278,0.581188824040997,0.620928537085049,-6.81624252270049
QSOX2,0.0726488273901316,7.543068211975,0.554419095329974,0.58227572894404,0.622051407592005,-6.81713426053454
TRIM56,0.051839979298383,7.930317400575,0.554128706277376,0.582470686130513,0.622198371134425,-6.81729848066522
GRK5,0.0976661310609135,8.81928985635,0.554110287468826,0.582485109449599,0.622198371134425,-6.81730675672878
DXO,0.0438666991148846,8.4645786644,0.554026307604701,0.582539015506841,0.622217596048976,-6.81735681063078
KIRREL3,0.0823675394325374,7.886273839075,0.553596142021175,0.582833795478565,0.622494083336574,-6.81759374187732
GALNT6,-0.0758372431256742,7.5775355088,-0.553092538384726,0.583175430032776,0.622813976201282,-6.81787458836452
POLA2,0.083506812795684,7.6032626555,0.55304867208643,0.583205192627078,0.622813976201282,-6.81789903952149
ACRBP,-0.0540724619228969,7.42803929895,-0.552772216750713,0.583391094357334,0.622959403374676,-6.81805484228334
LAGE3,-0.060746907591362,8.312696780125,-0.552739899402343,0.583413273197382,0.622959403374676,-6.81807258829401
FKBPL,-0.0426966046198913,7.76082301925,-0.552678223959715,0.583453532725958,0.622964003640113,-6.81810859952143
LDHAL6B,0.0537612341518896,6.22321068025,0.552612705379009,0.583499343886602,0.622974530552498,-6.81814369350984
MAB21L1,-0.119127805868153,6.75620602285,-0.551348539506456,0.584359271053608,0.623854195602053,-6.81884522453174
MATN1-AS1,-0.0467235724965285,6.7238057771,-0.551050607548138,0.584558603558389,0.623995102085809,-6.8190138715061
ICOSLG,0.0977658893400193,8.185220591875,0.551048173985694,0.584563278633364,0.623995102085809,-6.81901209041957
B3GNT5,0.110126275932151,8.158988705075,0.550212013158929,0.585131377952525,0.624528210418571,-6.81947614162918
UBE2J1,0.0802580532104873,8.741761243075,0.550207004607133,0.585134781633512,0.624528210418571,-6.81947891917528
ZNF500,-0.0523256199884328,7.3991001773,-0.55007665401758,0.585221691598099,0.624582500123914,-6.81955293388806
MSANTD2,-0.049277768935232,7.802233103325,-0.548859911969009,0.586048531730299,0.625426430856847,-6.82022717513273
RBM15B,0.0630763741657701,7.723204836925,0.548429837168223,0.586343099797059,0.62570225602189,-6.82046289360377
METTL1,-0.0751456590023096,7.428196690125,-0.548319537187861,0.586418133633194,0.625743790848943,-6.82052386063248
FBRS,0.0491276148635347,8.43538058655,0.547703345617089,0.586834394706223,0.626149408341714,-6.82086733276228
ESX1,-0.0309328845127208,5.216357131575,-0.547224682417362,0.587160183497309,0.626458448349324,-6.82113147085012
ZNF511,0.047130508637629,8.443855311875,0.547084049134487,0.587255918125009,0.626522013869607,-6.82120903248502
RPL5,-0.0283559416329986,7.708091196175,-0.546399002112619,0.58772236375264,0.626981045318337,-6.82158656655819
PODN,0.140621541988438,9.7671062221,0.546167564422581,0.587882979923139,0.627084381812348,-6.82171092051584
ZBTB16,0.231865146471863,9.464391969025,0.546129896892814,0.587908635795996,0.627084381812348,-6.82173165751286
NR4A1,0.145495238428682,10.4949343513,0.546101765199818,0.587927797029282,0.627084381812348,-6.82174714385356
LDLRAD2,0.0429991536075605,8.2842532839,0.546029284331011,0.587974176815244,0.627095250560384,-6.82179012683941
MVK,-0.0734975460709322,7.771093303175,-0.545323677413557,0.588457891606406,0.62757252251082,-6.82217516524414
SLC19A2,0.180038016262146,7.962731814875,0.54484033689349,0.588787296376256,0.627885178879178,-6.82244074506871
FADD,-0.0377861806476485,8.35257922,-0.544585472535256,0.588958045224632,0.628028615855534,-6.82258376420579
ZNF781,0.0513963964171182,5.248146062325,0.544523250825592,0.589001684430947,0.628036501619559,-6.82261666096646
ODF2L,0.0890953481087164,6.668130149425,0.544258203951393,0.589184146966584,0.628192400851401,-6.82276029997119
HS6ST1,0.0789356150932932,7.917532815075,0.543919547551683,0.589415074021365,0.628399950940886,-6.82294604642423
PCDHB15,0.136277530528913,6.563235768375,0.543258307280094,0.589866093082913,0.62884211030766,-6.82330839537403
RNASE3,-0.0807917336083248,7.536863011125,-0.54297425203121,0.590059892221999,0.629010016144128,-6.82346391963551
GPR174,-0.0713592556037002,4.522853014275,-0.542809053308659,0.59017261445372,0.629091477808443,-6.82355433139496
PON3,-0.110928396875096,7.12094128025,-0.542520339109349,0.590369641316159,0.629262788012943,-6.82371227693734
GINS3,0.0561671915929098,7.0990122516,0.54188620534266,0.590801097579286,0.629665236975704,-6.82406034363231
NLRP2,0.0814286398673856,5.834234162225,0.541860734830385,0.590819891966065,0.629665236975704,-6.8240728127944
ANAPC2,0.0435309513153435,8.066003480125,0.541424530714125,0.591114776909445,0.629940765946301,-6.82431404570766
ZNF77,-0.0367537047401685,7.0482714638,-0.541044733859677,0.591374167950883,0.63017843811899,-6.82452127614916
ZGRF1,-0.0443399167656118,5.979370881475,-0.540292282345916,0.59188823217425,0.63068744847592,-6.82493141662839
ZNF606-AS1,0.0599155000570564,6.7142367228,0.539364065854316,0.59252474408059,0.631326862536338,-6.82543445773611
MAMDC2,0.159574964693912,7.569690976075,0.538970048532004,0.59279502401337,0.631571087513804,-6.82564774519088
EFNB2,0.100526771102547,9.37817798305,0.538923500556711,0.592826854709835,0.631571087513804,-6.82567303797267
AKAP3,-0.0540294652875861,6.60802957295,-0.538435363235667,0.593159069124927,0.631886164379487,-6.8259398239594
KNTC1,0.0734485929984592,5.933630836825,0.538007582633564,0.593453347962935,0.632160792617061,-6.82617028231023
TMEM232,0.0903258070516593,6.281591972475,0.537953094954356,0.593490627757416,0.632161642351888,-6.82619983694375
RUSC1,-0.0380407347756329,7.96507068955,-0.537602795769192,0.593727387735466,0.632352391695763,-6.82639278062875
TMEM170A,0.0519865860161968,8.9651057098,0.537580428338236,0.593742694649704,0.632352391695763,-6.82640490408544
MTMR11,-0.034778960966074,7.6367709991,-0.537187275393488,0.594011775256322,0.632600088601902,-6.82661791721123
CKB,-0.116331535118734,8.746686353825,-0.536985395539797,0.594152900768962,0.632711496099101,-6.82672423459213
RNF180,-0.148794654579796,7.150078132775,-0.536063641475253,0.594784055334028,0.633344688184603,-6.82722286864993
DDX51,-0.0445051988712404,7.792315998275,-0.535911809966973,0.594885123434198,0.633413384470184,-6.82730791570806
TMTC2,-0.103762425424055,7.7868430222,-0.535777126481776,0.5949803059936,0.633475805975859,-6.82737769031912
ANGPTL4,0.196636453916732,8.14267388355,0.535566288901895,0.595124740396179,0.633590655049459,-6.82749156669793
NAP1L5,-0.0620888856129493,8.57918481795,-0.533218538232758,0.596732809079774,0.635263630628146,-6.82875804075238
PRKCE,-0.0357593802413216,8.318961600175,-0.533011991929686,0.596872971580991,0.63537380830295,-6.82887063359823
FASN,-0.104670466425596,8.759928341825,-0.532199826120769,0.597433181679582,0.635931087422065,-6.82930385360465
BAZ1A,-0.100020561740166,8.469158937,-0.532128613726837,0.597482058784465,0.635944048809411,-6.82934206804859
FAM185A,-0.0503542954155734,7.4673261747,-0.531868008875301,0.597659330474007,0.636093659999607,-6.82948351530253
DPY19L1,0.0942200617062454,6.881549582825,0.528258600810931,0.600141096745206,0.63869579439878,-6.83141123321039
ZDHHC8,-0.058243763864299,8.45046332340001,-0.527273872246045,0.600817214862493,0.639376079293575,-6.83193673755163
SLC25A27,0.0821573025690059,6.9690768166,0.526372420258056,0.601439076360349,0.63999854551536,-6.83241430979446
GRM3,0.20755825465382,6.86100313315,0.525579045121486,0.601985431434456,0.640540592931916,-6.83283517150993
KCNC4,0.0411704707748664,7.683066606375,0.525173736820874,0.602261776402715,0.64077121799872,-6.83305282796111
NQO2,0.0749659933207436,8.728054343725,0.525157048095787,0.6022761327069,0.64077121799872,-6.83305877310182
FIZ1,-0.0463129712513473,7.329291808125,-0.524866961691642,0.60247406069045,0.640942443740429,-6.83321434261832
COL11A1,0.100612452607554,7.86677466115,0.524796582362491,0.6025244988037,0.64095675089143,-6.8332496310614
WDR18,0.0480292810832719,8.574360377375,0.523958637254655,0.60309918871092,0.641528713442776,-6.83369568636048
ZNF688,-0.0538097891264426,7.468152937175,-0.523584824597658,0.603358417384935,0.6417650639277,-6.8338916448165
ATF3,-0.136778043835774,8.21407511945,-0.52347321869697,0.603436725224067,0.641808959899499,-6.83394921162437
TOE1,0.0446854422467258,8.335110138075,0.522488287321405,0.604113237822423,0.642428797678458,-6.83447162227877
AHCYL2,0.0716401142050902,8.46156779415,0.522492385120561,0.604113252485199,0.642428797678458,-6.83446659309098
RASSF5,-0.111540703369311,8.106654702875,-0.522467055502342,0.604130728195433,0.642428797678458,-6.83447994156899
ZNF280C,0.0795923807548205,6.69789707325,0.522135491451549,0.604359506489671,0.642612978341822,-6.8346546139137
B3GALNT2,0.0560337209005386,8.156379553075,0.522106597049181,0.604378099494268,0.642612978341822,-6.83467118929966
NFKBIA,0.080957031811872,11.50209078575,0.521848941775749,0.60455725745378,0.642757042160858,-6.83480548394166
MGARP,0.0905369146414836,7.45713430625,0.521804718985294,0.60458777874999,0.642757042160858,-6.83482876021162
ANKS3,-0.0316844608165008,7.63359366305,-0.521533153367242,0.604772385363475,0.64290630558408,-6.83497451455292
PDE3B,0.126198166065536,6.471942098225,0.521493805232682,0.604802382694257,0.64290630558408,-6.83499235193045
MT1A,-0.0824991740192758,8.3898291673,-0.520954575671951,0.605174662432434,0.64326257824986,-6.83527584712527
EN1,-0.0372515367941393,7.582212987375,-0.520831144802361,0.605257061612274,0.643310701319849,-6.83534355356685
POLM,0.043409391919047,7.784368082925,0.520285010738485,0.605634244719447,0.643672116811738,-6.83563031162
TAF4B,-0.0609577162513473,5.803543366475,-0.518558020251401,0.606830195143887,0.644903625970762,-6.83653263124617
EIF4A1,0.0900681825944538,11.384256525625,0.518097900723912,0.607148661202997,0.64520250222774,-6.83677289028075
ZNF732,0.0240010495666931,4.828842433925,0.517881160719781,0.607295739871933,0.645319223677002,-6.83688896894384
TBC1D31,0.0516791186368524,6.262988244325,0.517796453838628,0.607355575389469,0.645343230950988,-6.83693196099143
ZC2HC1C,-0.0740607994001543,6.514839568875,-0.516420707403881,0.608309010040072,0.646316667237376,-6.83764803962606
MAST2,0.0583650227571333,8.595943277925,0.516341430002658,0.608362553767812,0.646333925915919,-6.83769067036846
ALDH1B1,-0.0607221017077873,9.043437916175,-0.515394554700884,0.609018121758262,0.646990743291469,-6.83818342828864
SLC9B1,0.127296681705476,7.566172872775,0.514875910322606,0.6093786671662,0.647334081943104,-6.83845162731611
SEPTIN6,0.08184474490748,8.13759293835,0.513925679314471,0.610037061861077,0.647993760064289,-6.83894474727894
DTNA,-0.122278580487277,7.931841050775,-0.513436667911153,0.610376014960608,0.648314060759925,-6.83919816802973
RRAD,-0.184009405713956,7.875538400275,-0.512307276848879,0.611159171407164,0.649106106168762,-6.8397825429701
BICRA,-0.0443407376021581,7.532587767225,-0.511928201844826,0.611419827411465,0.649343145954024,-6.83998070904022
AIF1L,-0.135638926098686,8.979589410825,-0.511461698041121,0.611745825232464,0.649649547075329,-6.84021923470667
ACSM3,-0.0456870572405537,5.9768917871,-0.510132763785588,0.612665583212996,0.650586421492511,-6.84090686849226
HDGF,0.0481735142952999,9.0136714654,0.508993928404959,0.613456656336883,0.651386539678014,-6.84149236631684
CRTAM,0.0676664903963005,5.466072393825,0.508456690397445,0.613832756140424,0.651745955784391,-6.84176538103312
SNAPC1,0.0745829696723206,8.69678190165,0.507436311323662,0.614542132859367,0.652459167832063,-6.84228834368201
IRF7,-0.0514566221171933,8.4122081083,-0.507168892848007,0.614726580099255,0.652615009187593,-6.84242674608069
TMEM91,-0.0419541455620625,8.125901783475,-0.506464097437417,0.615215630775458,0.653059543147705,-6.84278837894581
WFS1,-0.0565194435875069,7.95666467505,-0.506459610265295,0.615220682268186,0.653059543147705,-6.84278875552464
PTN,-0.169850032593676,9.0361122118,-0.504384936434261,0.616665705165128,0.654553343895947,-6.84384603791785
B3GAT1,-0.132899997228986,8.090461004675,-0.503403420579681,0.617349489245743,0.655239002183647,-6.84434511881455
FOXK1,-0.0477193268057015,8.4914222461,-0.503193357084189,0.617493328335495,0.655351527739172,-6.8444543296499
BEND5,0.0418439733515816,7.156532762,0.502850632006849,0.617732027711949,0.655564709467948,-6.84462846836425
DNHD1,0.0454383279822679,7.121020618875,0.502792038743217,0.617773853048198,0.655568946391033,-6.84465722631094
PPP1R9B,0.0417910688072514,8.7692074463,0.502316595074113,0.618104323736704,0.655866772872449,-6.84489931285704
STIM2,0.0734511906939117,7.6855977613,0.502283364224787,0.618130209359416,0.655866772872449,-6.84491347165683
G6PD,0.0709006063963038,9.1658816844,0.502158406035464,0.618217337517495,0.655919056117019,-6.84497680194903
CFAP184,-0.0770938500925205,5.979226024875,-0.50148284649881,0.618688473491643,0.656378734382121,-6.8453189139924
HR,0.0633422075867394,8.103861215075,0.501095149612538,0.618958927135164,0.656625461576963,-6.84551504322218
CPEB2,0.0778114788442572,8.5219192634,0.500957585233719,0.619054903590504,0.656687074956612,-6.84558459867458
URGCP-MRPS24,0.0505722597825802,9.944329920375,0.500560422893534,0.619329329968556,0.65693796704794,-6.84578797615453
C1QBP,-0.053903159047028,10.09252464245,-0.50043741684601,0.619415499728082,0.656989152187563,-6.84584978256543
AMACR,-0.0542903230454908,8.2578693558,-0.500216053103008,0.619571093272538,0.657113961575868,-6.84596047203779
TRIM28,-0.0639201916900536,9.992424395525,-0.499821156023195,0.619846749283468,0.657366085536687,-6.84615974189411
H3C11,0.0913841955512735,7.3492022231,0.499062530475854,0.620377737515023,0.657888949550815,-6.8465408582651
WTAP,-0.0651960527517339,8.7601871084,-0.498841323932721,0.62053223280586,0.658012516373535,-6.84665224746979
NIP7,-0.0880206252112554,9.099440320025,-0.498783707324932,0.620572476302969,0.658014922859983,-6.84668125247317
IL12RB1,-0.04468077203855,7.6908968742,-0.498692099515223,0.620634734101444,0.658040670165197,-6.84672906604122
AMD1,-0.0798736973176535,8.91388812505,-0.498177109297561,0.620996238523348,0.658383677259702,-6.84698642150832
MCM6,-0.0977091240531962,7.881774343625,-0.497402697719461,0.621537422781644,0.658917128293688,-6.8473754814659
CCDC51,0.0466432771696255,7.384224338575,0.497061581922881,0.621774381555328,0.659128011965663,-6.84754813258875
PDF,0.0317045334209745,8.6851564615,0.495846877266426,0.622622646606492,0.659986861222077,-6.84815793619347
RPS27,0.0250214937779543,12.651454886,0.494804777982593,0.623351814008317,0.660719368310259,-6.84867891083062
ESRRA,-0.0487801460439457,8.512052720575,-0.494512332284909,0.623557464432576,0.660896919914838,-6.84882398251854
PPRC1,-0.0962016227764053,8.645117894475,-0.494134821328992,0.623823457117827,0.661138401525242,-6.8490106574233
ARPC5L,0.0574908783909045,8.6924976056,0.493924805917889,0.623969238828632,0.661252459814233,-6.84911661747691
EIF3B,-0.0585428831326098,9.32926668005,-0.493242625258089,0.624446766592305,0.661718051095368,-6.84945668956471
MTHFS,0.0779166797309188,8.486059918375,0.492651954713555,0.624862034364876,0.662117613372138,-6.84974913935341
ANKRD13B,0.0742684833523519,8.53726542475,0.492337328891665,0.625082492948364,0.662310715287345,-6.84990554400379
PDGFRB,0.0981324055620689,9.5306135407,0.49140474462158,0.625736159779475,0.662962774482344,-6.85036856382442
YWHAG,-0.0589072735512666,9.340202194875,-0.491064348250164,0.625973571895326,0.663173762154696,-6.85053857626941
PGM2L1,0.125404734535852,7.554597853875,0.490663129178961,0.626256190563167,0.663432614176105,-6.85073615000686
B4GALT4,-0.0574552491850415,7.54482209095,-0.490497157878284,0.626372598283682,0.663515367591371,-6.85081833954821
UBFD1,0.039841468254437,7.816286204375,0.488737004279988,0.627605082985762,0.664780296960528,-6.85169084513708
MACF1,0.0861909465790287,9.18118597515,0.488396820999914,0.627846549921183,0.664995416689135,-6.85185605883238
BOP1,-0.0465343310346924,8.44692571445,-0.488190794529104,0.627989065920947,0.665105710792627,-6.85195970601966
MFAP3L,0.0886856583361606,8.105789235125,0.48813890903593,0.628027650875326,0.665105924359347,-6.85198318268379
FHIT,0.0625206124402471,6.9309611973,0.487417308712769,0.628534468447382,0.665601984309493,-6.85233850416579
CCDC180,-0.0429651456206628,6.854181618225,-0.487250912663269,0.628649336403173,0.665670368280779,-6.85242233481951
RFFL,0.0654723053299939,8.331229768875,0.48721602078379,0.628675875860742,0.665670368280779,-6.85243752718668
AFMID,-0.0466787273785609,8.19069361205,-0.486861105667157,0.628923576666543,0.665891955057917,-6.85261364689383
RFC5,-0.0584845802158824,7.85037315125,-0.486790939107899,0.628974547718791,0.665905233877388,-6.85264651205218
GPRASP3,-0.0441156361333848,7.46681903355,-0.484195081747646,0.630798163538162,0.667795123276471,-6.85392041588072
ADGRE5,-0.0722066280871214,9.94379825755,-0.484129177183988,0.630846190365368,0.667805167490445,-6.85395102644968
FGF13,-0.0902396628041613,7.370748552125,-0.483503519767645,0.631286484331382,0.668230433750409,-6.85425663118961
MLLT3,-0.0719276585173452,6.697581291,-0.483310757592601,0.631422164223008,0.668333227149001,-6.854350707872
MLKL,0.0736558365250586,7.95405654615,0.481364186837927,0.63279302156854,0.669743310392113,-6.85529864421881
LTC4S,0.0696909923847349,7.45474031025,0.480759753656113,0.633218955434909,0.670153182665126,-6.85559222001291
TNS1,0.0931754974695451,10.1234404739,0.479498843530256,0.634107903224144,0.671052995423719,-6.85620347539187
BCL7C,0.0374792681703973,9.19990659735,0.477332870595299,0.635633640190538,0.672626547616589,-6.85725223610885
GOLM1,-0.0925674929653013,9.6281364599,-0.476770651586592,0.636033164520882,0.673008223914133,-6.85752059642136
SLC43A3,-0.0620543516977623,9.54394373245,-0.476657764645707,0.636111697769512,0.673050222809435,-6.85757607333756
CD8A,0.090457296252894,7.877858041925,0.475811126252615,0.636710900477822,0.67364308728048,-6.85798207092989
RASGRP1,0.0684513100077115,6.444968738325,0.475578083274416,0.63687555197005,0.673776150225107,-6.85809401193999
MROH6,-0.0654696136414801,6.393896540925,-0.475456576253137,0.636961407509579,0.673825840618192,-6.85815235570783
FA2H,0.0952202801087179,8.59081350745,0.475253493464542,0.637104914877475,0.673936509675653,-6.85824983662123
DPH3P1,-0.0449736579838076,7.489807499075,-0.474347509913181,0.637743881233472,0.674571235136955,-6.85868556510032
RBM38,0.0363142347432541,8.026826110025,0.472852363665634,0.638800194036718,0.675647302830266,-6.85940169092975
CTAGE9,0.0385970685983041,4.350851219975,0.472696751867927,0.638910455212812,0.675722678706519,-6.85947582942256
RRP1B,0.053671458108715,8.79526495235,0.472037424315777,0.639378211691774,0.676176115483372,-6.85978922099865
HSD11B1L,0.0374423164302256,7.631097257525,0.471742226670051,0.639585831769033,0.67635440576674,-6.85993116271127
ABRACL,0.0747381515096413,7.7704111533,0.4713967427699,0.63983294019524,0.676574430200959,-6.86009327966865
PCSK5,0.0485651292181979,7.8277689667,0.471227731113007,0.6399514075994,0.676658408035295,-6.86017486442478
SRCIN1,-0.0509671462721641,7.110434282325,-0.471111073695892,0.640034458509125,0.676704929955831,-6.86022994482203
TCF7L2,-0.0815249414009251,8.9257922664,-0.470749213983054,0.640291458408787,0.676935350293317,-6.86040132760806
TCFL5,-0.0426809000593646,7.553275692475,-0.470634464386858,0.640371118172508,0.676978264638717,-6.86045740675016
EIF6,0.0447109976507321,9.991089911875,0.469489103501222,0.641181642499702,0.677793771427211,-6.86100198835503
ZBED1,0.0372193620639933,8.848363146475,0.468256620529695,0.64205529680707,0.678675909417001,-6.86158559563968
KCNJ10,-0.180609111458749,7.7314549876,-0.468056078660506,0.642200006440922,0.678787465634274,-6.86167803468145
MIS18A,0.0596726042968392,8.917242506425,0.46783976143571,0.642353018971683,0.678907783637775,-6.86178063941075
HDAC4,-0.0551630622405508,8.057748526075,-0.467411157536433,0.642657407987813,0.679188068163748,-6.8619826903251
AUTS2,-0.0633956694849642,7.7046911107,-0.467089201045543,0.642885803839704,0.67938801054671,-6.86213462449638
RILPL2,0.0797088218157303,8.948730365625,0.466867188746679,0.643043319694489,0.67951302864167,-6.86223933376127
ANXA11,0.0451952683970731,10.189253788525,0.466597948732016,0.643231868933152,0.679670822908327,-6.86236861667931
CEP250,-0.0359467007933656,7.423631499175,-0.466076365446255,0.643602043848094,0.680020500963401,-6.86261427603656
MXI1,0.0466705529660771,9.2745202578,0.465466931432588,0.644034683798727,0.680436131995875,-6.86290096759618
FAM3B,-0.166427194183501,5.770676749775,-0.464335678934619,0.644840579299822,0.681246040611347,-6.86342980498041
ARFGAP1,0.0465577855582104,9.143284337225,0.463859790431258,0.645176199825825,0.681559055696025,-6.86365522298054
PKNOX1,0.0544878264749409,7.899575341225,0.462735420410841,0.645977803439821,0.682364263472641,-6.86417904055952
NAT1,0.0528244605373951,5.64310421505,0.462666206036864,0.646026277505199,0.682373869954898,-6.86421207920402
TELO2,0.0491581960701639,7.96126132515,0.462511090875257,0.646136120261897,0.682448292813492,-6.86428497047347
TMED3,-0.052500742818042,8.725182959825,-0.462135968060252,0.646402854930841,0.68268840557333,-6.86446014566972
CLTB,0.0478046940809609,10.427392352625,0.462009465504722,0.6464915179158,0.68274043286476,-6.86452041108726
ALYREF,0.0673573128195848,9.25540978735,0.461741261599741,0.646684735065854,0.682902863624908,-6.86464321324172
PRELID1,-0.0458579964687722,11.235910712,-0.458443511057258,0.64903051007988,0.68533824976625,-6.86617733107005
ZNF705A,-0.0445127479028522,3.741831300975,-0.458035410516562,0.64932209650516,0.685604368304272,-6.86636544699012
HDGFL2,0.0394176070339256,8.46758286465,0.457767588178845,0.649511209793602,0.685762261960975,-6.86649094123858
KCNAB3,-0.0514689143091722,6.50203544785,-0.45659256320349,0.650350456144356,0.686606513377774,-6.86703200498871
EIF1AY,0.366537762457982,6.3239628677,0.456438538033408,0.650460996580813,0.686681378625097,-6.86710236338467
F13A1,0.202971768565924,8.482003193725,0.456234733191573,0.650606320022389,0.686792952381843,-6.86719631727507
CDC42EP1,0.0655378547101009,9.540187856325,0.453699570616217,0.652415172153449,0.688660459495308,-6.86836155333971
PGGHG,-0.0495172060501155,8.708360382625,-0.452921038103451,0.652969743946909,0.689203857167085,-6.86871934784571
MRPL41,0.0309146751657696,10.1677851872,0.452573350011827,0.653217006112913,0.689422845774428,-6.8688793779381
HIGD1B,0.115398085954514,7.93227907505,0.451937239768963,0.653673855234091,0.689862997959457,-6.86916778551431
PGP,0.0447377584849669,8.35110516005,0.451832465453735,0.653747297965317,0.689898488376554,-6.86921693960637
ZBTB2,0.0467612306993077,7.696687590975,0.451593973962516,0.65391799948207,0.690036605263096,-6.86932552029074
MEX3D,-0.0396392219082475,8.3057644365,-0.451448459348063,0.654020725880047,0.690102980029805,-6.86939307519456
ITGAX,0.120984349206633,8.860805916925,0.451361489043362,0.654085286677452,0.690129077972776,-6.86943050703694
HECA,0.0545905476283757,7.593448611525,0.450904540769681,0.654411899468807,0.690431648441031,-6.86963878164061
NOL3,-0.0432742606260561,8.403128866875,-0.450681326328643,0.654569805967689,0.69051675311754,-6.86974198997801
NME3,0.0392688832120314,9.216348372775,0.450676860617505,0.654572263775895,0.69051675311754,-6.86974470478465
MMEL1,0.0656718058697008,6.5978573019,0.450421101953068,0.654757521568541,0.690670136588524,-6.86985890309828
RELA,0.0416735338612213,9.651639215275,0.449827345490684,0.655179722320397,0.691073425150221,-6.87013115324918
