gene,module,direction,kME,GS,logFC,adj.P.Val,is_hub
PXK,turquoise,up,0.898714365830594,0.612769094532427,0.713196995019276,0.000139511755867424,FALSE
RRN3P2,turquoise,up,0.898304496072329,0.745847257160551,1.23439689458597,5.48436873771486e-07,TRUE
FAM177A1,turquoise,up,0.898191582490964,0.650179233984882,1.14108539831612,3.13660199681779e-05,TRUE
ZZZ3,turquoise,up,0.898148080915091,0.627275376047341,0.630972611832694,9.99043854735358e-05,FALSE
PCIF1,turquoise,up,0.89797316060098,0.608066380349515,0.537261955116422,0.000220328231622975,FALSE
MFSD8,turquoise,up,0.897274410421658,0.664309024697425,0.773745800656901,2.32264392380917e-05,FALSE
AGL,turquoise,up,0.897048285761837,0.496113792705749,0.583081076841173,0.00255675633005048,FALSE
ACTR6,turquoise,up,0.896875652282689,0.637769970609361,0.664245201950657,6.36270827272654e-05,FALSE
MGA,turquoise,up,0.896855052429873,0.497847910110622,0.559645614096378,0.00255693345923783,FALSE
TFDP2,turquoise,up,0.896810986506251,0.584596509436304,0.779750053521976,0.00029157481946525,FALSE
KCTD3,turquoise,up,0.896791279478257,0.729062001642582,1.28057931532691,1.20109630780831e-06,TRUE
AVL9,turquoise,up,0.896741027966958,0.500326107525062,0.482417440195067,0.00261867961175776,FALSE
PAXBP1,turquoise,up,0.89658796175928,0.677647590455366,0.625876826707017,1.9103434556086e-05,FALSE
TGFBRAP1,turquoise,up,0.896522148733684,0.758436116022321,0.90509671803007,3.89742534248632e-07,FALSE
SEPSECS,turquoise,up,0.896504829539482,0.652237098979426,0.709535085092521,3.78104314614809e-05,FALSE
SLC25A40,turquoise,up,0.896424592065877,0.585222426093705,0.79838979223593,0.000264659960064657,FALSE
APOOL,turquoise,up,0.896147146577684,0.592112108934048,0.867512863009256,0.000219708714639477,FALSE
VKORC1L1,turquoise,up,0.896090817749106,0.508846688657241,0.707321716720124,0.0018643204473514,FALSE
ZNF543,turquoise,up,0.895843111225556,0.573592264038338,0.56834032709869,0.000443184126951599,FALSE
POGLUT1,turquoise,up,0.895773522213929,0.723221165944127,1.15604652934079,1.54675416619489e-06,TRUE
UHMK1,turquoise,up,0.895733472601166,0.698439175119255,0.746824848859678,7.36893660851937e-06,FALSE
SPART,turquoise,up,0.895713942619872,0.677957752292396,1.15332915309561,1.22575301746046e-05,TRUE
UFSP2,turquoise,up,0.895674046199725,0.569946558323399,0.96690920259214,0.000392898781004045,FALSE
UBR1,turquoise,up,0.895660813449145,0.487405553467238,0.403476168364691,0.00374348516169247,FALSE
ZC4H2,turquoise,up,0.895657588184909,0.765979076053935,1.15552452603393,1.84864426310614e-07,TRUE
LARP4B,turquoise,up,0.895616891856511,0.555895234709785,0.623771802433309,0.00070354516382079,FALSE
IPO13,turquoise,up,0.895589489624706,0.634984907009753,0.705453313256751,7.52707535439637e-05,FALSE
PON2,turquoise,up,0.895495314284337,0.756617522439063,1.55364544028373,2.53721171947703e-07,TRUE
KATNA1,turquoise,up,0.895315541454958,0.625975851028597,0.732029688351584,9.44731234932223e-05,FALSE
COG2,turquoise,up,0.895255477599931,0.498462097990199,0.607133106717041,0.00241079973913358,FALSE
SLC39A6,turquoise,up,0.895100461112421,0.748671819334013,1.34301797992907,4.50289441294541e-07,TRUE
TDRD7,turquoise,up,0.894784332413239,0.849794227954754,1.45049558940787,3.4024999541139e-10,TRUE
POMT1,turquoise,up,0.894700843889643,0.649227778188526,0.481294621568237,8.95942592647071e-05,FALSE
KIFBP,turquoise,up,0.894637259996587,0.667334364377061,1.00122977351735,1.92769444195795e-05,TRUE
TRMT13,turquoise,up,0.894463710294755,0.656965458750043,0.852914221424829,2.91938177007956e-05,FALSE
ZNF654,turquoise,up,0.894218761391241,0.680381852388176,0.963161786449502,1.08320956761299e-05,FALSE
CROT,turquoise,up,0.894108303496873,0.639617187501954,0.727104921740941,5.60547973356878e-05,FALSE
BBS10,turquoise,up,0.893912824560287,0.574643716491561,0.835365889459524,0.000344904232325529,FALSE
KAT6B,turquoise,up,0.893894379051645,0.582687237860081,0.683760375767157,0.000350787144598864,FALSE
POLR3F,turquoise,up,0.893834196519974,0.525776253571561,0.522095200485737,0.00141730166173094,FALSE
EEA1,turquoise,up,0.893725833724625,0.667571406278388,1.39353749129761,1.56256137345456e-05,TRUE
RNF213,turquoise,up,0.893576139840081,0.792859665535731,1.12285428328759,4.62513469080083e-08,TRUE
TBCK,turquoise,up,0.893555066543192,0.575480602442451,0.905125497986895,0.000340570296340523,FALSE
ALMS1,turquoise,up,0.893498657650634,0.542644520287632,0.640772708586742,0.0008741499433022,FALSE
DCTN6,turquoise,up,0.893412759651736,0.69661634636446,1.10495093093061,5.98278077087918e-06,TRUE
ZMYM5,turquoise,up,0.893294905731686,0.707550939654228,0.958404590963765,3.56981956697266e-06,FALSE
IFIT5,turquoise,up,0.893100821677379,0.727988417020401,1.08251595232845,1.29736455431717e-06,TRUE
PACRGL,turquoise,up,0.892506345885127,0.540067948954035,0.515680696649192,0.00107134663532896,FALSE
WASHC5,turquoise,up,0.892368435122629,0.673526409190192,1.01066224809946,1.46650716288299e-05,TRUE
RPTOR,turquoise,up,0.892176456190103,0.512075194396694,0.47544196092984,0.00210697408503997,FALSE
STX2,turquoise,up,0.892007631793812,0.602597539418724,0.863233316109485,0.000174182889423176,FALSE
PYROXD1,turquoise,up,0.891928148268803,0.66832935348622,1.0624547768512,1.62075958564105e-05,TRUE
ZNF791,turquoise,up,0.8917792544532,0.679863344660279,0.841653238887435,1.40164358417224e-05,FALSE
ARL6IP6,turquoise,up,0.891747224855863,0.522495240549139,0.600770883317657,0.00141787888591059,FALSE
HLCS,turquoise,up,0.891663110518563,0.637593348994852,0.684781465303009,6.45583167752546e-05,FALSE
WSB1,turquoise,up,0.89137593656755,0.806445684012375,1.35363791430995,1.47442568312287e-08,TRUE
MYO9A,turquoise,up,0.891097713685244,0.516301891090346,0.664644693659215,0.00161290715849462,FALSE
AKAP11,turquoise,up,0.89105724800029,0.461173057957414,0.627416532040092,0.0052638548381414,FALSE
PRKAB2,turquoise,up,0.891046261989916,0.822334069414263,1.24950328359753,4.65764768459963e-09,TRUE
SYMPK,turquoise,up,0.891018558262161,0.618262230265768,0.603974905357751,0.00014217003556398,FALSE
PJA1,turquoise,up,0.890954925119238,0.731896876092066,0.835414295966077,1.71308678773992e-06,FALSE
DHX29,turquoise,up,0.89091136708707,0.62664847104506,0.999725023911335,7.47388195886701e-05,FALSE
CTSO,turquoise,up,0.890881062675716,0.782866460380977,1.39014185158905,5.44829554111171e-08,TRUE
TMEM33,turquoise,up,0.890828080610535,0.525215466361149,0.529538130555899,0.00152137014173867,FALSE
SHPRH,turquoise,up,0.890762811045107,0.583438106092938,0.650382399670008,0.000310543278432886,FALSE
IFT74,turquoise,up,0.890697741299361,0.579212937211564,0.788943153288359,0.000311787116538673,FALSE
SMARCAD1,turquoise,up,0.890637396236214,0.577549511557201,0.933591496414805,0.0003139795318136,FALSE
MKKS,turquoise,up,0.89039539048983,0.543351606406894,0.70581160906785,0.000817008794097341,FALSE
TOPORS,turquoise,up,0.89037927400855,0.413629628821726,0.388896325166541,0.0145593325000639,FALSE
ADI1,turquoise,up,0.890226862592608,0.700733623016483,1.34625130072938,4.33957468242697e-06,TRUE
CHM,turquoise,up,0.890205838183618,0.618776891092812,0.618170496235161,0.00012127645345528,FALSE
ARMC8,turquoise,up,0.889992475218462,0.657020227904612,0.94575595135698,2.70824270408231e-05,FALSE
MYEF2,turquoise,up,0.889911299868969,0.685686271562832,0.831547491583656,1.06375178610961e-05,FALSE
ZC3H13,turquoise,up,0.889874588527069,0.497270947241135,0.621188196481885,0.00261942895259865,FALSE
MOSPD2,turquoise,up,0.889852432980375,0.787180186994786,1.56463127873323,3.87338082704041e-08,TRUE
CPNE2,turquoise,up,0.88969895963641,0.70162620332079,0.754223930003855,7.93996545306207e-06,FALSE
LRCH1,turquoise,up,0.889665350566865,0.648748554665316,0.853094842283734,3.9312116754127e-05,FALSE
URGCP,turquoise,up,0.889549531229382,0.516451455122243,0.486903438546646,0.00195970015119806,FALSE
CPSF7,turquoise,up,0.889461361904997,0.471349978364239,0.400242239152663,0.00553730775948453,FALSE
GOLGB1,turquoise,up,0.889450113270971,0.533276268507049,0.584194791568237,0.001232666317439,FALSE
FAM91A1,turquoise,up,0.889411351794487,0.612214309846724,0.883427858571323,0.00011940695340847,FALSE
COG6,turquoise,up,0.889387726156988,0.498534664483804,0.747935826632228,0.00227671052990641,FALSE
FAM76B,turquoise,up,0.889292442950747,0.636817292857167,0.634253328498074,6.99131886058951e-05,FALSE
ANKRD28,turquoise,up,0.889180176170242,0.732366842992382,1.12548215930995,1.21834904105931e-06,TRUE
ADAM17,turquoise,up,0.889173564500495,0.851563531424157,1.3496846605667,4.44663503910117e-10,TRUE
SPIRE1,turquoise,up,0.888977556132939,0.649149039512528,0.86995124502236,4.19204178656594e-05,FALSE
BORCS7,turquoise,up,0.888933519486007,0.595197637513688,0.998252543388594,0.000188734556848012,FALSE
EXOSC10,turquoise,up,0.888866612838248,0.705598277367812,1.08127898613416,4.26375027468311e-06,TRUE
ZNF322,turquoise,up,0.888851767862329,0.581242091558625,0.739702891198151,0.000306071459627404,FALSE
RBBP9,turquoise,up,0.88872866605775,0.522479546274071,0.622032565299154,0.00140726270547049,FALSE
TNS3,turquoise,up,0.888723413300303,0.808358292250517,1.61054483579723,1.0024007263598e-08,TRUE
LEMD3,turquoise,up,0.888536352471512,0.529418000824953,0.573963178987667,0.00128541430018596,FALSE
TRMT1L,turquoise,up,0.888405565995701,0.659419403711747,0.99173986348728,2.36179901202363e-05,FALSE
ZER1,turquoise,up,0.888251275294626,0.502769840855521,0.4936565428165,0.00247458439832575,FALSE
ZNF304,turquoise,up,0.8879459266736,0.483620844058143,0.602289766490364,0.00330013075741538,FALSE
ZNF766,turquoise,up,0.887703941587117,0.791393718641142,0.974502426383195,5.24998064101298e-08,FALSE
TBCE,turquoise,up,0.887625901263075,0.676149655225651,0.959433145892059,1.31511755588748e-05,FALSE
PIGB,turquoise,up,0.887606918982027,0.7058842103232,0.961149927228221,3.84029181147386e-06,FALSE
ABCD3,turquoise,up,0.887583227215572,0.805602642800654,1.64254200263531,1.18122641838271e-08,TRUE
CCP110,turquoise,up,0.887567601797645,0.451621650455699,0.55010287480802,0.00641427976266225,FALSE
RIC1,turquoise,up,0.8874482288609,0.712730647891415,0.839524765766385,3.56582356992795e-06,FALSE
G6PC3,turquoise,up,0.887325711105673,0.664211349246604,0.730745204400927,3.07033642787353e-05,FALSE
ERI2,turquoise,up,0.887108388289842,0.6657728996932,0.658776163259831,2.60284657315869e-05,FALSE
WDR82,turquoise,up,0.886959031186163,0.501844757149607,0.547886000953742,0.00249491084707838,FALSE
CORO2B,turquoise,up,0.886396029835937,0.719958539526149,1.19267720345721,1.96280329779497e-06,TRUE
NUDT12,turquoise,up,0.886141993856368,0.557003892845177,0.704467486446418,0.000586541002993214,FALSE
WDSUB1,turquoise,up,0.886075386447587,0.625320392688159,0.734143947282963,8.68994849216277e-05,FALSE
PPT2,turquoise,up,0.885943536893058,0.79910200939288,1.32009465641095,2.497424477188e-08,TRUE
GNPDA2,turquoise,up,0.885561658796203,0.475388000748526,0.537073835623747,0.00402408778887587,FALSE
PHF6,turquoise,up,0.885212460835112,0.663307051099698,0.923603996011567,2.11284665870006e-05,FALSE
ZFYVE27,turquoise,up,0.885041478593184,0.736341348739101,0.702292987702394,1.69608697898153e-06,FALSE
SETDB2,turquoise,up,0.884987937691949,0.801165107722456,1.2219341793963,1.78924494734864e-08,TRUE
NCAM1,turquoise,up,0.88493449589972,0.848698549054591,2.29990070972244,2.40278427652056e-10,TRUE
GDAP2,turquoise,up,0.884919692411224,0.539429235901222,0.540833486965307,0.00106053224156064,FALSE
SENP7,turquoise,up,0.884880098917957,0.554825536752783,0.650401324491136,0.000641383139068061,FALSE
MED17,turquoise,up,0.884743711855623,0.498709641913169,0.59216713281496,0.00241114949521258,FALSE
FPGT-TNNI3K,turquoise,up,0.884556565239082,0.656669108441984,0.887314229159601,2.75849633372126e-05,FALSE
THAP12,turquoise,up,0.88434154748628,0.498711316050729,0.587458767084042,0.00241788314289294,FALSE
SLC25A12,turquoise,up,0.884305149395849,0.642887146272583,0.676812139794143,5.81565173862176e-05,FALSE
INTS10,turquoise,up,0.884196907276951,0.750697366933831,1.35256790537163,4.00462085997908e-07,TRUE
IFNAR1,turquoise,up,0.884175675482262,0.724058708294329,1.31066830012182,1.56167760217389e-06,TRUE
APBB1,turquoise,up,0.884153076328948,0.557098708387812,0.707216061231305,0.000645441647049203,FALSE
MOCS2,turquoise,up,0.884151501052495,0.717996237145371,1.32088068229607,2.0755343272305e-06,TRUE
TMEM104,turquoise,up,0.883512119637013,0.647773364146539,0.662151822266,5.04295222860883e-05,FALSE
RSBN1L,turquoise,up,0.883357917259934,0.545712923610361,0.601916411984581,0.000830915797247462,FALSE
TAF9B,turquoise,up,0.883329208436941,0.503464576938074,0.639743771021587,0.00224602214784063,FALSE
SCAPER,turquoise,up,0.883142164837206,0.673370143724758,1.03004876519815,1.49759265783784e-05,TRUE
DTX3L,turquoise,up,0.882733756202156,0.832573030913901,1.4410687005027,1.66946802009682e-09,TRUE
PDK2,turquoise,up,0.882625264810961,0.626770881059687,0.885732910221284,8.33513728555588e-05,FALSE
BAZ2A,turquoise,up,0.882435574103486,0.706441541665303,0.661618785099462,7.9982085822973e-06,FALSE
CLSTN1,turquoise,up,0.882177010556378,0.752306903483717,0.963190934475715,5.16793344611718e-07,FALSE
TUBGCP3,turquoise,up,0.882143374545021,0.52889448892673,0.484642597781806,0.00143270271315234,FALSE
FBXL4,turquoise,up,0.882060937233862,0.743633365434455,1.13042398228528,6.27529244575447e-07,TRUE
RAB9A,turquoise,up,0.881991558898757,0.756026658979869,0.872176452910566,5.36516682579089e-07,FALSE
RIF1,turquoise,up,0.881875880176207,0.523729676083217,0.479542990982268,0.00162999559875704,FALSE
ASH1L,turquoise,up,0.881593656321156,0.52493077935228,0.661047173272939,0.00141031998329483,FALSE
GSAP,turquoise,up,0.880955884900322,0.819077363500167,1.43003526500309,4.22882393403093e-09,TRUE
NRBP2,turquoise,up,0.880894126576917,0.646615060279518,0.849362322956825,4.56511876872762e-05,FALSE
ZNF382,turquoise,up,0.880561258347536,0.662946597266791,0.956944844566691,2.10443604444328e-05,FALSE
ZNF660,turquoise,up,0.880443475182566,0.661556437394838,0.738741434445645,2.66183328179223e-05,FALSE
XAB2,turquoise,up,0.880214446184879,0.573249046773789,0.499450421801857,0.000588662669414227,FALSE
PRUNE1,turquoise,up,0.880001814694375,0.705342806130172,0.811131545333851,5.62911951218249e-06,FALSE
PHAX,turquoise,up,0.879593039521715,0.486097551917303,0.57985098846415,0.00321884709527511,FALSE
CYP2U1,turquoise,up,0.879456690113268,0.836677998852974,1.46640136273632,1.16703094291305e-09,TRUE
RAB10,turquoise,up,0.879409746136324,0.676968287249903,1.28519708996145,1.18890902993417e-05,TRUE
DIP2C,turquoise,up,0.879256936553779,0.736676007513029,0.940939715955283,1.22848320134116e-06,FALSE
FBXL2,turquoise,up,0.87902652046539,0.806154340141889,1.12832893039476,1.60154845554634e-08,TRUE
C5orf15,turquoise,up,0.878984597930066,0.750380513361141,1.0688744699414,4.34730653765381e-07,TRUE
STARD13,turquoise,up,0.878786796927111,0.855799603074893,1.66371633774325,1.96008117772742e-10,TRUE
HERC2,turquoise,up,0.878704738059802,0.568013404357624,0.506454816263686,0.000611601534208794,FALSE
CSPP1,turquoise,up,0.878442633712681,0.473638125186538,0.611084422364692,0.00399437837105739,FALSE
ZNF22,turquoise,up,0.877974886472843,0.688527156299854,0.978931631713188,9.0059635926781e-06,FALSE
USPL1,turquoise,up,0.877949381257554,0.573746004834524,0.895696648766386,0.000348231698214234,FALSE
KLHL5,turquoise,up,0.877879173039077,0.695483421064278,1.34912978579491,5.26566099338434e-06,TRUE
DPH6,turquoise,up,0.877787531946618,0.569047158766514,0.734479476460296,0.000423744086251491,FALSE
RICTOR,turquoise,up,0.87777224461393,0.466106410679687,0.513894314073251,0.00499306652629515,FALSE
ZNF33A,turquoise,up,0.87764488478721,0.663700680392447,0.660297342585198,2.78549693013717e-05,FALSE
RCAN3,turquoise,up,0.87763838122283,0.889399481311609,1.44529347103932,7.33980281182821e-12,TRUE
TANC2,turquoise,up,0.877629012661275,0.710066067839215,1.15218176796608,3.10728202039021e-06,TRUE
ARFIP1,turquoise,up,0.877415687038148,0.845816765165577,1.3289822996677,7.285981309072e-10,TRUE
EPM2A,turquoise,up,0.877361162957606,0.565302305386242,0.727958870131845,0.000467767352680623,FALSE
ABCA3,turquoise,up,0.877261446345617,0.762485731143766,1.29525823791056,2.05235013475189e-07,TRUE
CLASP1,turquoise,up,0.87717993159207,0.466140287491552,0.580019435447959,0.00501870662957314,FALSE
ACADSB,turquoise,up,0.876902799844764,0.498177896297347,0.659745968292213,0.0023519140267462,FALSE
EIF2AK2,turquoise,up,0.876842603943421,0.761397899652715,1.47416443188589,2.06738540757802e-07,TRUE
ALG5,turquoise,up,0.87683099660642,0.802970274926531,1.23879769897996,2.05830730732331e-08,TRUE
CERS6,turquoise,up,0.876784488224993,0.760447126950153,1.14640376604472,2.91721632345857e-07,TRUE
NXPE3,turquoise,up,0.876712838796528,0.833337148359558,1.23601895668929,1.93927468370197e-09,TRUE
SCFD1,turquoise,up,0.87665372325265,0.620225736188887,0.979883581017734,9.0778903115053e-05,FALSE
GPR89A,turquoise,up,0.87647105393952,0.635769719768729,0.864392404010028,5.93023479359639e-05,FALSE
MED12,turquoise,up,0.876459782335101,0.531309843066707,0.436626889714727,0.00166139717704068,FALSE
PLOD3,turquoise,up,0.876368497096343,0.716328211041841,1.17463331628682,2.47729263568236e-06,TRUE
NUP160,turquoise,up,0.876204268474166,0.645105698262008,0.627442587233619,6.09639394371296e-05,FALSE
PLEKHA1,turquoise,up,0.876068302228612,0.742907232646666,1.21616824438551,6.52614428880359e-07,TRUE
NDUFAF1,turquoise,up,0.875348386908733,0.569545589526676,0.925059407475714,0.000389218239240413,FALSE
UPF3B,turquoise,up,0.875198527632847,0.606511912141311,0.876709642109485,0.000141606905763491,FALSE
HECTD4,turquoise,up,0.875181389336256,0.515892225934711,0.554069828895917,0.00176856062533519,FALSE
OSGEP,turquoise,up,0.87510037606178,0.708258175338064,0.843784126612952,4.35196389104718e-06,FALSE
ZFYVE16,turquoise,up,0.874628318836511,0.511285465261314,0.703657961477256,0.00173060933165366,FALSE
TMLHE,turquoise,up,0.874536118767473,0.569247636639835,0.75292048785505,0.00043870527103685,FALSE
ATG14,turquoise,up,0.874478657443704,0.678000567263798,0.696767242269855,1.65095740518023e-05,FALSE
FAM229B,turquoise,up,0.874441127109373,0.671020548333428,1.34757613064842,1.45219993320216e-05,TRUE
GPD1L,turquoise,up,0.874359515176046,0.745467704663188,1.10269770192984,5.60034704354233e-07,TRUE
LGALS3BP,turquoise,up,0.873896296721322,0.872823943872482,1.70577841284118,2.62211759619229e-11,TRUE
GSPT2,turquoise,up,0.873877248383426,0.487271995284513,0.562992761371629,0.00313538209856154,FALSE
PRIMPOL,turquoise,up,0.873794224547815,0.650940488044868,0.796746237159598,3.58628614235217e-05,FALSE
VAMP4,turquoise,up,0.873703464735825,0.749448606890039,1.08744043537625,4.34480755949992e-07,TRUE
PPWD1,turquoise,up,0.87361092318721,0.574754769407217,0.805036060444103,0.000375819586994931,FALSE
LAMTOR3,turquoise,up,0.873571492015818,0.601140817220623,0.817895030711643,0.00018913475699386,FALSE
RAD17,turquoise,up,0.873352198351731,0.611506768164686,0.498133979163455,0.00018710502305284,FALSE
TULP4,turquoise,up,0.873212588270908,0.548345941616613,0.551634480502703,0.00090360757703176,FALSE
IFT43,turquoise,up,0.873195479963279,0.541624634925987,0.555278337642255,0.00100598990602793,FALSE
RNF103,turquoise,up,0.873189311279377,0.706828188184234,0.889112385097148,4.71194925418771e-06,FALSE
